,TransactionCount,Recency,AverageAmount,Age,TotalAmount,Cluster
773,1,114,76.0,27,76.0,2
774,1,237,30.0,27,30.0,2
775,1,85,442.2,26,442.2,1
776,1,53,15.0,23,15.0,2
777,1,128,60.0,25,60.0,2
778,1,93,46.0,27,46.0,2
779,1,237,98.0,31,98.0,0
780,1,206,140.0,40,140.0,0
781,1,85,358.34,25,358.34,2
782,1,54,405.0,26,405.0,2
783,1,358,11.0,24,11.0,2
784,1,145,1000.0,40,1000.0,1
785,1,84,400.0,29,400.0,0
786,1,105,559.0,18,559.0,1
787,1,97,20.0,32,20.0,0
788,1,328,30.0,25,30.0,2
789,1,133,30.0,21,30.0,2
790,1,139,409.0,27,409.0,2
791,1,237,200.0,30,200.0,0
792,1,101,7.0,23,7.0,2
793,1,53,249.0,22,249.0,2
794,1,72,50.0,23,50.0,2
795,1,114,100.0,23,100.0,2
796,1,126,55.0,24,55.0,2
797,1,140,130.0,21,130.0,2
798,2,145,225.0,28,450.0,1
799,1,146,114.0,31,114.0,0
800,1,132,23.0,25,23.0,2
801,1,132,309.0,35,309.0,0
802,1,145,1.0,29,1.0,2
803,1,101,200.0,25,200.0,2
804,1,84,400.0,27,400.0,2
805,1,327,270.0,38,270.0,0
806,1,129,1000.0,29,1000.0,1
807,1,53,60.0,25,60.0,2
808,1,24,50.0,25,50.0,2
809,1,177,371.0,23,371.0,2
810,1,132,100.0,26,100.0,2
811,1,177,30.0,25,30.0,2
812,1,132,65.0,27,65.0,2
813,1,101,499.0,24,499.0,1
814,1,299,20.0,25,20.0,2
815,1,54,180.0,30,180.0,2
816,1,114,224.73,32,224.73,0
817,1,176,633.0,23,633.0,1
818,1,135,840.0,26,840.0,1
819,1,268,220.0,31,220.0,0
820,1,108,100.0,30,100.0,2
821,1,130,247.0,38,247.0,0
822,1,298,200.0,25,200.0,2
823,1,108,750.0,41,750.0,1
824,1,127,914.0,35,914.0,1
825,1,128,255.0,28,255.0,2
826,1,130,251.0,30,251.0,0
827,1,123,207.84,26,207.84,2
828,1,267,3.0,23,3.0,2
829,1,133,50.0,23,50.0,2
830,1,145,417.0,30,417.0,0
831,1,238,20.0,25,20.0,2
832,2,96,299.5,31,599.0,1
833,1,177,50.0,26,50.0,2
834,1,268,635.0,32,635.0,1
835,1,126,857.6,36,857.6,1
836,1,206,200.0,25,200.0,2
837,1,139,499.0,34,499.0,0
838,1,176,100.0,30,100.0,2
839,1,131,600.0,25,600.0,1
840,1,124,117.0,23,117.0,2
841,1,128,685.0,36,685.0,1
842,1,54,252.98,36,252.98,0
843,1,177,900.0,30,900.0,1
844,1,127,169.0,33,169.0,0
845,1,105,200.0,21,200.0,2
846,1,128,774.0,31,774.0,1
847,1,136,34.0,23,34.0,2
848,1,238,849.0,27,849.0,1
849,1,23,110.0,26,110.0,2
850,1,207,420.0,27,420.0,2
851,1,97,845.5,28,845.5,1
852,1,84,100.0,28,100.0,2
853,1,359,511.0,39,511.0,0
854,1,206,400.0,31,400.0,0
855,1,130,150.0,32,150.0,0
856,1,328,99.0,37,99.0,0
857,1,98,393.55,33,393.55,0
858,1,23,605.0,34,605.0,1
859,1,105,100.0,37,100.0,0
860,1,177,696.0,38,696.0,1
861,1,124,100.0,27,100.0,2
862,1,135,100.0,35,100.0,0
863,1,123,110.0,31,110.0,0
864,1,134,208.16,33,208.16,0
865,1,358,720.0,20,720.0,1
866,1,110,110.0,25,110.0,2
867,1,124,34.0,26,34.0,2
868,1,134,184.0,35,184.0,0
869,1,129,291.92,27,291.92,2
870,1,267,1000.0,28,1000.0,1
871,1,108,516.0,26,516.0,1
872,1,130,406.0,37,406.0,0
873,1,207,940.0,25,940.0,1
874,1,54,677.0,27,677.0,1
875,1,85,200.0,29,200.0,2
876,1,299,425.0,33,425.0,0
877,1,140,180.0,30,180.0,2
878,1,134,600.0,33,600.0,1
879,1,53,350.0,38,350.0,0
880,1,110,147.0,26,147.0,2
881,1,85,101.0,29,101.0,2
882,1,97,1.0,26,1.0,2
883,1,238,600.0,29,600.0,1
884,1,327,479.2,30,479.2,1
885,1,126,100.0,32,100.0,0
886,1,238,556.0,24,556.0,1
887,1,238,198.0,32,198.0,0
888,1,114,50.0,26,50.0,2
889,1,105,250.0,34,250.0,0
890,1,114,700.0,19,700.0,1
891,1,177,324.0,25,324.0,2
892,1,136,199.0,26,199.0,2
893,1,24,500.0,41,500.0,0
894,1,96,142.0,38,142.0,0
895,1,328,698.0,24,698.0,1
896,1,84,550.0,35,550.0,1
897,1,206,475.0,24,475.0,1
898,1,138,669.0,38,669.0,1
899,1,267,495.0,29,495.0,1
900,1,298,50.0,29,50.0,2
901,1,123,550.0,29,550.0,1
902,1,141,267.0,32,267.0,0
903,1,298,566.0,31,566.0,1
904,1,136,589.0,29,589.0,1
905,1,134,30.0,24,30.0,2
906,1,126,150.0,19,150.0,2
907,1,123,149.0,23,149.0,2
908,1,268,185.0,35,185.0,0
909,1,177,566.0,31,566.0,1
910,1,24,100.0,26,100.0,2
911,1,146,10.0,23,10.0,2
912,1,125,226.0,41,226.0,0
913,1,96,36.0,25,36.0,2
914,1,134,287.0,25,287.0,2
915,1,115,1.0,33,1.0,0
916,1,108,954.0,37,954.0,1
917,1,53,100.0,27,100.0,2
918,1,23,220.0,31,220.0,0
919,1,177,30.0,28,30.0,2
920,1,358,44.0,22,44.0,2
921,1,140,50.0,27,50.0,2
922,1,129,183.0,34,183.0,0
923,1,97,800.0,38,800.0,1
924,1,206,274.0,25,274.0,2
925,1,127,50.0,26,50.0,2
926,1,298,800.0,25,800.0,1
927,1,135,275.0,26,275.0,2
928,1,85,535.0,26,535.0,1
929,1,206,33.0,23,33.0,2
930,1,115,482.0,32,482.0,1
931,1,136,60.51,23,60.51,2
932,1,133,1000.0,28,1000.0,1
933,1,84,322.0,28,322.0,2
934,1,136,290.0,31,290.0,0
935,1,139,479.6,30,479.6,1
936,1,328,554.8,26,554.8,1
937,1,134,915.0,41,915.0,1
938,1,124,50.0,36,50.0,0
939,1,127,120.0,30,120.0,2
940,1,145,750.01,30,750.01,1
941,1,359,269.8,25,269.8,2
942,1,129,125.0,28,125.0,2
943,1,53,30.0,30,30.0,2
944,1,299,95.0,27,95.0,2
945,1,141,50.0,29,50.0,2
946,1,358,237.08,22,237.08,2
947,1,299,499.0,31,499.0,1
948,1,177,300.0,36,300.0,0
949,1,124,65.75,25,65.75,2
950,1,84,132.98,26,132.98,2
951,1,126,250.0,26,250.0,2
952,1,140,300.0,24,300.0,2
953,1,135,219.0,39,219.0,0
954,1,268,220.0,30,220.0,0
955,1,267,120.0,21,120.0,2
956,1,267,84.0,33,84.0,0
957,1,139,200.0,27,200.0,2
958,1,129,37.0,28,37.0,2
959,1,129,426.0,32,426.0,0
960,1,130,463.0,21,463.0,2
961,1,268,100.0,25,100.0,2
962,1,132,100.0,27,100.0,2
963,1,53,100.0,27,100.0,2
964,1,358,1000.0,29,1000.0,1
965,1,238,699.0,25,699.0,1
966,1,96,1000.0,26,1000.0,1
967,1,267,200.0,25,200.0,2
968,1,114,532.0,38,532.0,0
969,1,328,478.0,36,478.0,0
970,1,206,50.0,24,50.0,2
971,1,110,345.0,38,345.0,0
972,1,114,237.0,24,237.0,2
973,1,53,969.0,28,969.0,1
974,1,359,50.0,25,50.0,2
975,1,237,200.0,34,200.0,0
976,1,54,948.0,26,948.0,1
977,1,115,99.0,36,99.0,0
978,1,114,130.0,26,130.0,2
979,1,115,950.0,37,950.0,1
980,1,133,377.0,34,377.0,0
981,1,97,720.0,26,720.0,1
982,1,84,370.0,37,370.0,0
983,1,84,200.0,31,200.0,0
984,1,84,429.0,31,429.0,0
985,1,146,570.0,42,570.0,0
986,1,237,500.0,26,500.0,1
987,1,136,896.0,26,896.0,1
988,1,84,75.0,32,75.0,0
989,1,126,50.0,29,50.0,2
990,1,125,109.0,22,109.0,2
991,1,53,131.0,22,131.0,2
992,1,110,13.0,30,13.0,2
993,1,298,365.0,38,365.0,0
994,1,358,725.0,28,725.0,1
995,1,137,30.0,32,30.0,0
996,1,132,60.0,25,60.0,2
997,1,129,339.0,42,339.0,0
998,1,84,300.0,22,300.0,2
999,1,328,319.3,25,319.3,2
1000,1,126,200.0,23,200.0,2
1001,1,327,400.0,30,400.0,0
1002,1,140,40.0,36,40.0,0
1003,1,24,170.0,35,170.0,0
1004,1,146,45.0,39,45.0,0
1005,1,139,100.0,40,100.0,0
1006,1,130,578.0,25,578.0,1
1007,1,238,111.0,34,111.0,0
1008,1,268,836.26,32,836.26,1
1009,1,328,200.0,29,200.0,2
1010,1,133,20.0,26,20.0,2
1011,1,138,20.0,26,20.0,2
1012,1,98,244.82,27,244.82,2
1013,1,108,108.0,30,108.0,2
1014,1,299,49.0,22,49.0,2
1015,1,132,84.0,27,84.0,2
1016,1,327,500.0,30,500.0,1
1017,1,299,200.0,33,200.0,0
1018,1,206,200.0,39,200.0,0
1019,1,101,100.0,31,100.0,0
1020,1,136,505.0,33,505.0,1
1021,1,105,500.0,35,500.0,0
1022,1,146,50.0,24,50.0,2
1023,1,359,18.0,30,18.0,2
1024,1,84,943.0,27,943.0,1
1025,1,114,50.0,26,50.0,2
1026,1,140,237.0,26,237.0,2
1027,1,132,179.0,29,179.0,2
1028,1,237,100.0,24,100.0,2
1029,1,123,540.0,24,540.0,1
1030,1,358,50.0,30,50.0,2
1031,1,206,50.0,20,50.0,2
1032,1,132,900.0,33,900.0,1
1033,1,359,100.0,30,100.0,2
1034,2,84,483.0,29,966.0,1
1035,1,298,150.0,29,150.0,2
1036,1,328,499.0,31,499.0,1
1037,1,177,356.43,25,356.43,2
1038,1,207,217.0,25,217.0,2
1039,1,133,330.5,24,330.5,2
1040,1,124,7.49,32,7.49,0
1041,1,138,225.0,22,225.0,2
1042,1,129,124.0,23,124.0,2
1043,1,110,168.0,22,168.0,2
1044,1,327,200.0,32,200.0,0
1045,1,267,240.0,37,240.0,0
1046,1,135,600.0,35,600.0,1
1047,1,101,60.0,28,60.0,2
1048,1,124,180.0,25,180.0,2
1049,1,140,412.0,25,412.0,2
1050,1,126,589.0,31,589.0,1
1051,1,327,750.0,39,750.0,1
1052,1,206,200.0,24,200.0,2
1053,1,131,1000.0,28,1000.0,1
1054,1,136,260.0,28,260.0,2
1055,1,133,100.0,28,100.0,2
1056,1,238,400.0,24,400.0,2
1057,2,85,300.0,22,600.0,1
1058,1,177,100.0,34,100.0,0
1059,1,93,300.0,37,300.0,0
1060,1,176,240.0,27,240.0,2
1061,1,139,845.0,26,845.0,1
1062,1,24,800.0,24,800.0,1
1063,1,132,528.0,27,528.0,1
1064,1,124,249.0,32,249.0,0
1065,1,130,1000.0,26,1000.0,1
1066,1,237,30.0,31,30.0,2
1067,1,138,405.52,40,405.52,0
1068,1,109,500.0,27,500.0,1
1069,1,299,734.0,34,734.0,1
1070,1,359,854.0,32,854.0,1
1071,1,125,35.0,26,35.0,2
1072,1,206,1000.0,25,1000.0,1
1073,1,299,255.0,23,255.0,2
1074,1,132,135.0,26,135.0,2
1075,1,126,380.0,31,380.0,0
1076,1,207,380.92,27,380.92,2
1077,1,126,455.0,41,455.0,0
1078,1,359,921.2,22,921.2,1
1079,1,177,620.0,31,620.0,1
1080,1,125,259.0,34,259.0,0
1081,1,176,950.0,32,950.0,1
1082,1,140,255.0,30,255.0,0
1083,1,139,515.0,28,515.0,1
1084,1,136,200.0,23,200.0,2
1085,1,138,300.0,30,300.0,0
1086,1,23,50.0,28,50.0,2
1087,1,110,190.0,23,190.0,2
1088,1,96,600.0,36,600.0,1
1089,1,23,211.04,31,211.04,0
1090,1,177,600.0,32,600.0,1
1091,1,139,30.0,36,30.0,0
1092,1,267,542.44,28,542.44,1
1093,1,114,700.0,28,700.0,1
1094,1,359,296.0,28,296.0,2
1095,1,145,39.0,29,39.0,2
1096,1,125,199.0,26,199.0,2
1097,1,132,48.0,23,48.0,2
1098,1,238,241.64,29,241.64,2
1099,1,328,230.8,34,230.8,0
1100,1,207,730.09,41,730.09,1
1101,1,298,107.0,28,107.0,2
1102,1,54,60.0,24,60.0,2
1103,1,53,200.0,27,200.0,2
1104,1,53,259.0,30,259.0,0
1105,1,136,387.0,33,387.0,0
1106,1,129,210.0,31,210.0,0
1107,1,328,820.0,29,820.0,1
1108,1,97,30.0,21,30.0,2
1109,1,53,390.0,30,390.0,0
1110,1,138,109.0,25,109.0,2
1111,1,145,100.0,27,100.0,2
1112,1,327,50.0,30,50.0,2
1113,1,109,200.0,32,200.0,0
1114,1,146,999.0,37,999.0,1
1115,1,98,349.0,26,349.0,2
1116,1,115,20.0,25,20.0,2
1117,1,100,120.0,36,120.0,0
1118,1,177,839.48,26,839.48,1
1119,1,97,700.0,27,700.0,1
1120,1,139,20.0,24,20.0,2
1121,1,114,629.94,25,629.94,1
1122,1,177,1000.0,32,1000.0,1
1123,1,129,100.0,30,100.0,2
1124,1,132,330.0,28,330.0,2
1125,1,327,1.0,28,1.0,2
1126,1,299,200.0,31,200.0,0
1127,1,298,214.0,30,214.0,0
1128,1,146,30.0,40,30.0,0
1129,1,327,1000.0,25,1000.0,1
1130,1,138,361.1,24,361.1,2
1131,1,134,197.0,32,197.0,0
1132,1,137,320.0,28,320.0,2
1133,1,105,237.44,32,237.44,0
1134,1,54,5.0,28,5.0,2
1135,1,84,430.0,30,430.0,0
1136,1,124,190.0,37,190.0,0
1137,1,359,699.0,26,699.0,1
1138,1,132,250.0,28,250.0,2
1139,1,100,140.0,22,140.0,2
1140,1,124,175.0,35,175.0,0
1141,1,130,20.0,27,20.0,2
1142,1,176,200.0,26,200.0,2
1143,1,145,604.0,24,604.0,1
1144,1,176,487.0,33,487.0,0
1145,1,115,250.0,24,250.0,2
1146,1,98,198.0,25,198.0,2
1147,1,127,110.45,36,110.45,0
1148,1,53,32.0,28,32.0,2
1149,1,145,30.59,32,30.59,0
1150,1,108,159.0,26,159.0,2
1151,1,109,0.0,28,0.0,2
1152,1,141,50.0,27,50.0,2
1153,1,109,365.0,30,365.0,0
1154,1,126,892.0,28,892.0,1
1155,1,134,18.0,24,18.0,2
1156,1,110,80.0,24,80.0,2
1157,1,84,848.0,35,848.0,1
1158,1,84,196.0,37,196.0,0
1159,1,85,165.0,31,165.0,0
1160,1,207,500.0,39,500.0,0
1161,1,54,500.0,28,500.0,1
1162,1,110,280.0,24,280.0,2
1163,1,128,22.0,40,22.0,0
1164,1,328,200.0,34,200.0,0
1165,1,146,45.0,22,45.0,2
1166,1,136,50.0,29,50.0,2
1167,1,328,500.0,27,500.0,1
1168,1,139,500.0,26,500.0,1
1169,1,327,750.0,24,750.0,1
1170,1,137,740.0,31,740.0,1
1171,1,130,220.0,25,220.0,2
1172,1,206,1000.0,36,1000.0,1
1173,1,114,40.0,28,40.0,2
1174,1,125,600.0,35,600.0,1
1175,1,140,30.0,28,30.0,2
1176,1,141,454.0,36,454.0,0
1177,1,85,30.0,28,30.0,2
1178,1,125,500.0,30,500.0,1
1179,1,145,50.0,33,50.0,0
1180,1,23,95.0,29,95.0,2
1181,1,130,10.0,42,10.0,0
1182,1,137,10.0,23,10.0,2
1183,1,97,135.0,25,135.0,2
1184,1,114,360.0,24,360.0,2
1185,1,135,30.0,28,30.0,2
1186,1,23,50.0,35,50.0,0
1187,1,131,100.0,35,100.0,0
1188,1,328,100.0,30,100.0,2
1189,1,140,105.0,25,105.0,2
1190,1,140,50.0,35,50.0,0
1191,1,127,299.0,28,299.0,2
1192,1,54,437.0,32,437.0,0
1193,1,128,45.0,25,45.0,2
1194,1,24,689.0,25,689.0,1
1195,1,24,599.0,27,599.0,1
1196,1,177,200.0,20,200.0,2
1197,1,129,252.0,31,252.0,0
1198,1,110,349.0,25,349.0,2
1199,1,124,168.0,27,168.0,2
1200,1,115,499.0,26,499.0,1
1201,1,177,999.0,22,999.0,1
1202,1,238,268.0,33,268.0,0
1203,1,207,12.0,23,12.0,2
1204,1,145,145.0,34,145.0,0
1205,1,124,860.0,25,860.0,1
1206,1,177,299.0,38,299.0,0
1207,1,123,265.0,28,265.0,2
1208,1,138,100.0,28,100.0,2
1209,1,53,606.9,25,606.9,1
1210,1,125,669.0,27,669.0,1
1211,1,298,20.0,34,20.0,0
1212,1,298,490.0,32,490.0,1
1213,1,140,236.0,30,236.0,0
1214,1,140,200.0,21,200.0,2
1215,1,299,200.0,39,200.0,0
1216,1,359,500.0,39,500.0,0
1217,1,110,100.0,30,100.0,2
1218,1,268,300.0,27,300.0,2
1219,1,298,370.0,27,370.0,2
1220,1,237,100.0,35,100.0,0
1221,1,299,545.0,28,545.0,1
1222,1,131,500.0,28,500.0,1
1223,1,299,510.0,37,510.0,0
1224,1,85,30.0,23,30.0,2
1225,1,133,50.0,36,50.0,0
1226,1,132,230.0,33,230.0,0
1227,1,140,17.0,24,17.0,2
1228,1,141,301.0,36,301.0,0
1229,1,298,10.0,25,10.0,2
1230,1,128,95.0,20,95.0,2
1231,1,105,858.85,23,858.85,1
1232,1,24,196.0,24,196.0,2
1233,2,115,496.5,29,993.0,1
1234,1,109,200.0,32,200.0,0
1235,1,101,240.0,31,240.0,0
1236,1,299,305.0,25,305.0,2
1237,1,238,500.0,41,500.0,0
1238,1,139,24.0,23,24.0,2
1239,1,299,500.0,30,500.0,1
1240,1,298,10.0,27,10.0,2
1241,1,131,1000.0,41,1000.0,1
1242,1,114,200.0,30,200.0,2
1243,1,125,50.0,30,50.0,2
1244,1,238,20.0,24,20.0,2
1245,1,327,355.0,37,355.0,0
1246,1,96,100.0,28,100.0,2
1247,1,127,23.5,22,23.5,2
1248,1,98,834.0,25,834.0,1
1249,1,207,14.0,24,14.0,2
1250,1,72,495.0,33,495.0,1
1251,1,130,26.0,26,26.0,2
1252,1,328,35.0,24,35.0,2
1253,1,139,593.0,32,593.0,1
1254,1,85,500.0,27,500.0,1
1255,1,328,835.0,23,835.0,1
1256,1,123,720.0,34,720.0,1
1257,1,135,200.0,28,200.0,2
1258,1,359,35.0,26,35.0,2
1259,1,298,50.0,27,50.0,2
1260,1,359,30.0,25,30.0,2
1261,1,130,64.0,31,64.0,2
1262,1,53,150.0,40,150.0,0
1263,1,327,471.0,26,471.0,1
1264,1,132,100.0,38,100.0,0
1265,1,53,999.0,26,999.0,1
1266,1,123,10.0,26,10.0,2
1267,1,138,290.0,24,290.0,2
1268,1,24,129.0,30,129.0,2
1269,1,132,110.0,26,110.0,2
1270,1,359,615.0,26,615.0,1
1271,1,237,550.0,36,550.0,1
1272,1,359,111.0,25,111.0,2
1273,1,130,693.0,31,693.0,1
1274,1,359,29.0,29,29.0,2
1275,2,139,171.0,22,342.0,2
1276,1,96,499.0,22,499.0,1
1277,1,131,522.0,23,522.0,1
1278,1,132,500.0,27,500.0,1
1279,1,24,571.0,23,571.0,1
1280,1,101,223.0,42,223.0,0
1281,1,115,30.0,39,30.0,0
1282,1,115,180.0,26,180.0,2
1283,1,145,200.0,23,200.0,2
1284,1,358,100.0,41,100.0,0
1285,1,97,149.0,29,149.0,2
1286,1,268,20.0,27,20.0,2
1287,1,127,764.0,29,764.0,1
1288,1,134,253.0,29,253.0,2
1289,1,98,100.0,32,100.0,0
1290,1,238,200.0,20,200.0,2
1291,1,110,40.0,41,40.0,0
1292,1,84,332.0,26,332.0,2
1293,1,23,290.0,40,290.0,0
1294,1,176,25.0,29,25.0,2
1295,1,141,29.0,27,29.0,2
1296,1,135,172.0,22,172.0,2
1297,1,84,10.01,32,10.01,0
1298,1,145,875.0,29,875.0,1
1299,1,145,363.92,27,363.92,2
1300,1,146,300.0,27,300.0,2
1301,1,84,250.0,27,250.0,2
1302,1,125,200.0,31,200.0,0
1303,1,135,10.0,25,10.0,2
1304,1,135,20.0,25,20.0,2
1305,1,96,200.0,30,200.0,2
1306,1,128,780.0,25,780.0,1
1307,1,123,270.0,33,270.0,0
1308,1,23,974.0,28,974.0,1
1309,1,105,187.0,31,187.0,0
1310,1,133,153.0,26,153.0,2
1311,1,206,400.0,24,400.0,2
1312,1,299,200.0,25,200.0,2
1313,1,125,700.0,40,700.0,1
1314,1,138,300.0,24,300.0,2
1315,1,328,805.77,27,805.77,1
1316,1,140,770.0,27,770.0,1
1317,1,207,118.0,31,118.0,0
1318,1,268,385.0,27,385.0,2
1319,1,84,100.0,33,100.0,0
1320,1,237,386.7,31,386.7,0
1321,1,299,203.58,39,203.58,0
1322,1,130,193.0,30,193.0,2
1323,1,24,385.0,24,385.0,2
1324,1,268,194.0,27,194.0,2
1325,1,359,70.0,27,70.0,2
1326,1,358,189.6,35,189.6,0
1327,1,133,500.0,26,500.0,1
1328,2,137,355.0,28,710.0,1
1329,1,125,256.0,31,256.0,0
1330,1,140,50.0,24,50.0,2
1331,1,358,197.0,22,197.0,2
1332,1,358,753.0,30,753.0,1
1333,1,108,400.0,26,400.0,2
1334,1,105,80.0,25,80.0,2
1335,1,138,400.0,27,400.0,2
1336,1,53,685.0,39,685.0,1
1337,1,85,500.0,31,500.0,1
1338,1,267,419.0,27,419.0,2
1339,1,53,599.0,40,599.0,0
1340,1,85,323.0,34,323.0,0
1341,1,207,800.0,28,800.0,1
1342,1,327,100.0,31,100.0,0
1343,1,125,695.45,31,695.45,1
1344,1,134,200.0,34,200.0,0
1345,1,123,88.0,26,88.0,2
1346,1,134,239.0,25,239.0,2
1347,1,177,189.0,27,189.0,2
1348,1,109,10.0,27,10.0,2
1349,1,130,50.0,24,50.0,2
1350,1,359,449.0,28,449.0,1
1351,1,328,20.0,23,20.0,2
1352,1,207,130.0,24,130.0,2
1353,1,207,940.0,25,940.0,1
1354,1,54,147.0,25,147.0,2
1355,1,299,200.0,21,200.0,2
1356,1,206,500.0,24,500.0,1
1357,1,145,56.0,34,56.0,0
1358,2,129,361.5,26,723.0,1
1359,1,132,280.0,34,280.0,0
1360,1,359,600.0,23,600.0,1
1361,1,327,200.0,24,200.0,2
1362,1,72,414.0,25,414.0,2
1363,1,358,147.0,27,147.0,2
1364,1,54,509.0,33,509.0,1
1365,2,136,395.93,35,791.86,1
1366,1,359,249.0,25,249.0,2
1367,1,133,686.28,29,686.28,1
1368,1,328,30.0,30,30.0,2
1369,1,128,100.0,29,100.0,2
1370,1,238,639.0,25,639.0,1
1371,1,145,500.0,33,500.0,1
1372,1,177,9.0,25,9.0,2
1373,1,97,180.0,34,180.0,0
1374,1,358,335.0,28,335.0,2
1375,1,96,100.0,20,100.0,2
1376,1,176,343.0,26,343.0,2
1377,1,114,1000.0,31,1000.0,1
1378,1,85,151.0,26,151.0,2
1379,1,141,845.0,28,845.0,1
1380,1,268,980.0,34,980.0,1
1381,1,23,37.0,29,37.0,2
1382,1,110,180.0,27,180.0,2
1383,1,176,500.0,25,500.0,1
1384,1,137,472.0,26,472.0,1
1385,1,176,10.0,26,10.0,2
1386,1,53,330.0,22,330.0,2
1387,1,176,600.0,28,600.0,1
1388,1,105,560.0,24,560.0,1
1389,1,132,50.0,25,50.0,2
1390,1,126,200.0,24,200.0,2
1391,1,145,99.0,35,99.0,0
1392,1,136,800.0,26,800.0,1
1393,1,125,50.0,32,50.0,0
1394,1,132,272.0,30,272.0,0
1395,1,109,470.0,41,470.0,0
1396,1,138,1000.0,28,1000.0,1
1397,1,268,400.0,23,400.0,2
1398,1,137,50.0,24,50.0,2
1399,1,207,262.2,27,262.2,2
1400,1,299,450.0,33,450.0,0
1401,1,267,50.0,25,50.0,2
1402,1,141,232.0,32,232.0,0
1403,1,114,104.0,21,104.0,2
1404,1,114,1000.0,30,1000.0,1
1405,1,140,200.0,35,200.0,0
1406,1,130,660.0,32,660.0,1
1407,1,298,214.0,37,214.0,0
1408,1,136,642.61,39,642.61,1
1409,1,267,100.0,20,100.0,2
1410,1,139,120.0,27,120.0,2
1411,1,108,80.0,30,80.0,2
1412,1,140,198.0,26,198.0,2
1413,1,140,337.34,27,337.34,2
1414,1,299,10.0,23,10.0,2
1415,1,125,249.0,25,249.0,2
1416,1,114,700.0,33,700.0,1
1417,1,124,53.0,38,53.0,0
1418,1,130,738.66,24,738.66,1
1419,1,24,345.83,27,345.83,2
1420,1,24,372.0,25,372.0,2
1421,1,137,450.0,38,450.0,0
1422,1,139,299.0,28,299.0,2
1423,1,135,29.0,24,29.0,2
1424,1,298,600.0,26,600.0,1
1425,1,328,223.0,33,223.0,0
1426,1,207,950.0,30,950.0,1
1427,1,137,81.0,25,81.0,2
1428,1,140,150.0,29,150.0,2
1429,1,176,44.0,28,44.0,2
1430,1,127,899.0,22,899.0,1
1431,1,53,1000.0,33,1000.0,1
1432,1,115,101.15,34,101.15,0
1433,1,299,10.0,27,10.0,2
1434,1,268,1000.0,41,1000.0,1
1435,1,131,50.0,22,50.0,2
1436,1,114,54.0,29,54.0,2
1437,1,101,500.0,39,500.0,0
1438,1,328,330.0,27,330.0,2
1439,1,84,187.0,23,187.0,2
1440,1,328,440.0,35,440.0,0
1441,1,139,330.45,31,330.45,0
1442,1,139,803.72,29,803.72,1
1443,1,132,10.0,36,10.0,0
1444,1,146,50.0,28,50.0,2
1445,1,358,100.0,29,100.0,2
1446,1,135,500.0,34,500.0,0
1447,1,126,11.0,24,11.0,2
1448,1,53,125.0,23,125.0,2
1449,1,108,825.0,23,825.0,1
1450,1,299,460.0,25,460.0,1
1451,1,134,510.0,30,510.0,1
1452,1,327,430.0,23,430.0,2
1453,1,140,19.0,30,19.0,2
1454,1,114,169.0,26,169.0,2
1455,1,140,300.0,29,300.0,2
1456,1,359,443.18,24,443.18,2
1457,1,127,178.5,34,178.5,0
1458,1,238,510.0,21,510.0,1
1459,1,114,50.0,24,50.0,2
1460,1,54,570.0,31,570.0,1
1461,1,176,909.0,35,909.0,1
1462,1,126,110.0,30,110.0,2
1463,1,125,420.0,32,420.0,0
1464,1,100,80.0,27,80.0,2
1465,1,146,25.0,34,25.0,0
1466,1,105,10.0,25,10.0,2
1467,1,110,50.0,24,50.0,2
1468,1,123,220.0,28,220.0,2
1469,1,133,30.0,30,30.0,2
1470,1,146,500.0,23,500.0,1
1471,1,327,100.0,31,100.0,0
1472,2,54,461.5,33,923.0,1
1473,1,126,130.0,30,130.0,2
1474,1,298,200.0,26,200.0,2
1475,1,125,190.0,25,190.0,2
1476,1,23,101.0,23,101.0,2
1477,1,206,200.0,26,200.0,2
1478,1,327,129.0,40,129.0,0
1479,1,108,610.0,22,610.0,1
1480,1,132,375.0,28,375.0,2
1481,1,132,85.76,24,85.76,2
1482,1,110,300.0,31,300.0,0
1483,1,85,100.0,24,100.0,2
1484,1,84,552.0,24,552.0,1
1485,1,108,776.0,35,776.0,1
1486,1,125,530.19,30,530.19,1
1487,1,133,380.0,33,380.0,0
1488,1,145,295.0,27,295.0,2
1489,1,299,27.0,21,27.0,2
1490,1,268,90.0,34,90.0,0
1491,1,207,50.0,27,50.0,2
1492,1,267,99.0,32,99.0,0
1493,1,268,301.0,41,301.0,0
1494,1,96,110.0,26,110.0,2
1495,1,299,97.0,32,97.0,0
1496,1,141,310.0,25,310.0,2
1497,1,123,631.0,28,631.0,1
1498,1,359,530.0,24,530.0,1
1499,1,110,466.0,22,466.0,2
1500,1,237,281.0,23,281.0,2
1501,1,135,15.0,26,15.0,2
1502,1,84,748.0,24,748.0,1
1503,1,298,523.0,40,523.0,0
1504,1,96,300.0,28,300.0,2
1505,1,96,40.0,21,40.0,2
1506,1,327,247.0,35,247.0,0
1507,1,133,50.0,25,50.0,2
1508,1,358,50.0,25,50.0,2
1509,1,135,50.0,22,50.0,2
1510,1,206,35.0,26,35.0,2
1511,1,328,200.0,31,200.0,0
1512,1,237,380.0,26,380.0,2
1513,1,177,670.0,30,670.0,1
1514,1,105,170.0,30,170.0,2
1515,1,207,175.0,25,175.0,2
1516,1,84,300.0,23,300.0,2
1517,1,268,200.0,28,200.0,2
